time,f0,f0_smooth,intensity,energy,zcr,spectral_centroid,spectral_flux,is_voiced
0.01999999999998636,,,,0.00040658289799456413,0.005859374999998002,3573.604303199145,0.20950815081591795,False
0.029999999999986357,,,,0.0004531506274360528,0.009277343749995337,3530.694574801291,0.11803267896187863,False
0.03999999999998636,,,30.807744408440254,0.000471180625027021,0.01171874999999667,3675.1212217853617,0.08741640299562815,False
0.04999999999998636,,,29.641947329763727,0.0004751716332975721,0.012695312499998668,4017.2955366044703,0.08826094865798835,False
0.059999999999986356,,,29.21939192146285,0.00044424770749178276,0.01757812499999334,4085.4535690878724,0.0884745866060254,False
0.06999999999998636,,,29.463601036324583,0.000405187165597507,0.023437499999992006,4015.2600798347744,0.09786245226858765,False
0.07999999999998636,,,29.212016611138434,0.00043260405072938636,0.020507812500003997,4052.605397566471,0.07766192406418695,False
0.08999999999998635,,,29.690200816363106,0.0004611159674822895,0.018554687500002665,3803.5117362167357,0.11492617428297681,False
0.09999999999998636,,,30.519018086906662,0.00042528501944621327,0.013183593750007327,3522.499238817664,0.15803705155843575,False
0.10999999999998636,,,29.8042561686361,0.0004633166827260929,0.0039062500000126565,3481.4194385876904,0.08452912420044437,False
0.11999999999998637,,,29.462438190655824,0.00048121492727657203,0.0048828124999986695,3576.815056724828,0.17125825583922963,False
0.12999999999998635,,,30.460378603611094,0.0004786528297700023,0.003906250000001333,3433.930427644108,0.16651481390000036,False
0.13999999999998636,,,30.948876710621747,0.0005017372895963175,0.005859374999997333,3612.381437830765,0.11565666645772249,False
0.14999999999998637,,,31.197939707401623,0.0005216031568124619,0.008789062499996007,3580.952185338551,0.03740429878245527,False
0.15999999999998638,,,31.372189072553702,0.0005336818867362871,0.0087890625,3549.3821898415413,0.05031758174298434,False
0.16999999999998636,,,31.314381160032397,0.0005262330523692173,0.0087890625,3598.4583342505193,0.08833443373436504,False
0.17999999999998637,,,31.11095785761846,0.0004884366644546905,0.009277343749999334,3448.181391095361,0.09186702221631522,False
0.18999999999998637,,,29.886923908880853,0.000485567987198014,0.005859375000004658,3927.6306566850735,0.10297883301971829,False
0.19999999999998636,,,29.522192387342614,0.00047196727246047926,0.014648437499987997,3671.7042470739534,0.16940273344507684,False
0.20999999999998636,,,30.111434575991986,0.000428115337854311,0.01562499999999867,3502.3133805330576,0.12387900799519067,False
0.21999999999998637,,,29.90064127425113,0.0004828285309485345,0.01464843750000133,3958.309464012447,0.11867531388998741,False
0.22999999999998635,,,30.728616728626253,0.0005281629855743922,0.015624999999998666,3649.6659630446675,0.0746281966567641,False
0.23999999999998636,,,32.27904379193905,0.000570256961509528,0.010742187500006654,3394.122817223396,0.13115006685249256,False
0.24999999999998637,,,32.76480149009751,0.0005768220871686845,0.0107421875,3427.1131044235826,0.0850807800889643,False
0.25999999999998635,,,32.40325361718676,0.0006105383508838252,0.009765625000001334,3397.3551371860763,0.06299102306368982,False
0.26999999999998636,,,32.17923190788991,0.0006339682149700501,0.009765625,3638.320568823924,0.14649724960315746,False
0.27999999999998637,,,32.78651406477871,0.0005967613542452963,0.008789062500001334,3272.841253961974,0.14349678158760482,False
0.2899999999999864,,,32.58784549562852,0.0005484763532877625,0.012695312499994688,3072.775976540699,0.16674090921875653,False
0.2999999999999864,,,30.90131745074283,0.0005983831360935486,0.015624999999996015,3577.31847122946,0.217223018407753,False
0.30999999999998634,,,30.958055739786065,0.0005382763920352684,0.018554687499996,3769.240620430179,0.16107530891902963,False
0.31999999999998635,,,31.599032242818712,0.00045787554699938546,0.020996093749996666,3349.8314674358935,0.152513504028332,False
0.32999999999998636,,,30.162021470473054,0.0005112924263811872,0.014648437500008668,3845.924763607793,0.1794736236333479,False
0.33999999999998637,,,30.148415391180123,0.0005168337374925538,0.01953124999999333,3816.463653129313,0.13484601676470176,False
0.3499999999999864,,,31.027378103955375,0.00044208782492215665,0.03027343749998539,3426.0688038986955,0.09973538666968353,False
0.3599999999999864,,,30.3013308076137,0.0004453961446415588,0.03369140624999535,3668.584220453428,0.11215876042841176,False
0.36999999999998634,,,29.251840556225883,0.000491223763674435,0.03125000000000333,4262.557367638354,0.10261851549149863,False
0.37999999999998635,,,30.014419243908613,0.0004935297765769033,0.028320312500004,3751.312897599827,0.13426211476321667,False
0.38999999999998636,,,31.518312743401115,0.0004689150955528357,0.014648437500018669,3306.5334802403377,0.15040011703965844,False
0.39999999999998637,,,31.15399570068339,0.0005229951348154999,0.012695312500002666,3460.5627877404,0.07814802974472375,False
0.4099999999999864,,,30.903369999809154,0.0005307978135533525,0.011718750000001329,3572.9179026176203,0.19907976686938053,False
0.4199999999999864,,,31.197699218521198,0.00046596874017277234,0.0239257812499834,3503.7884897081553,0.19105719029904503,False
0.4299999999999864,,,30.060562362928994,0.0004990462330169526,0.023437500000000663,3756.6722331669116,0.08533708751216007,False
0.43999999999998635,,,29.833943934429822,0.0005109512130729691,0.027343749999994667,3413.467227249271,0.21191701292974352,False
0.44999999999998636,,,30.821489852074382,0.0004579608212225863,0.02734375,3339.230703449327,0.176167383790065,False
0.45999999999998636,,,30.361812250760906,0.000468546553747714,0.025390625000002668,3954.826350185187,0.18202953040599024,False
0.4699999999999864,,,29.950668442822764,0.0004964677500538148,0.012695312500017266,3950.834933047265,0.12274456024177985,False
0.4799999999999864,,,30.55430949843699,0.00046347861643885094,0.008789062500005312,3800.9338000669954,0.13204827904699967,False
0.4899999999999864,,,30.678398047436477,0.0004282735753804924,0.019042968749986056,3826.1335550787367,0.04380320385110458,False
0.49999999999998634,,,29.6157633760518,0.0004977688658981567,0.016601562500003334,3755.31861025246,0.09827145189039423,False
0.5099999999999864,,,30.110448988427194,0.0005211724201216974,0.020507812499994667,3632.3734961125924,0.15472929179660716,False
0.5199999999999864,,,31.849187152736278,0.00048208897351292645,0.027832031249989998,3396.6088605033437,0.21819017827502168,False
0.5299999999999864,,,31.395120381137566,0.00047410157276318567,0.024414062500004666,3447.3586623208826,0.05410557612799163,False
0.5399999999999864,,,29.847185788070508,0.0005293607828206559,0.01660156250001067,3865.425769719733,0.201470226049222,False
0.5499999999999864,,,30.234402212719324,0.0004649679467548564,0.012695312500005334,3954.383708066246,0.18556934595110203,False
0.5599999999999864,,,30.84453187691748,0.0004110726295039794,0.017089843749993998,3593.5823473277046,0.10807090252648446,False
0.5699999999999864,,,29.53198683197239,0.00048475252697234306,0.010742187500008599,4204.270914572612,0.1590270102023388,False
0.5799999999999864,,,29.719097770527046,0.00046662628301421773,0.02050781249998677,3836.9224174574047,0.08447434008131588,False
0.5899999999999864,,,30.315072781340444,0.0004192758642603353,0.021484374999998678,3422.9899448284527,0.10380766540763144,False
0.5999999999999863,,,29.01799232239919,0.00041677680565044625,0.023925781249996666,3861.5544828406387,0.1768946498631433,False
0.6099999999999863,,,28.39848461541134,0.0004711151123046133,0.020507812500004666,4233.205829505693,0.08351749926818249,False
0.6199999999999863,,,29.70677567254865,0.00043817091500391095,0.013671875000009335,3729.124828538115,0.12126497924322696,False
0.6299999999999863,,,30.754686125596645,0.00042954520904460236,0.021972656249988665,3462.926713512961,0.1297399997711066,False
0.6399999999999864,,,29.89610823018307,0.00047331245150411116,0.020507812500002002,3954.890124424624,0.16383752226824871,False
0.6499999999999864,,,29.78691526017304,0.0004909947747364398,0.016601562500005333,3897.5145554562405,0.09729572385558632,False
0.6599999999999864,,,30.923083464813704,0.0004865947412326992,0.014648437500002666,3659.160957344514,0.13927292823785772,False
0.6699999999999864,,,31.288076851571738,0.0004885769449174377,0.007812500000009335,3635.6838300995287,0.06424630433331245,False
0.6799999999999864,,,30.97165203126206,0.0005254723946563395,0.006835937500001333,3669.800184937547,0.04686140641572465,False
0.6899999999999864,,,30.850067083810327,0.0005106076714582943,0.007812499999998677,3695.1530325772,0.09137049317353896,False
0.6999999999999864,,,30.942062118436567,0.0004913917509839199,0.009765624999997355,3510.6054409413346,0.08596500009299057,False
0.7099999999999864,,,30.57625935644388,0.0004850561381317761,0.008789062500001322,3678.2572928796585,0.07560331374408218,False
0.7199999999999864,,,30.446222232239574,0.000514817074872513,0.0087890625,3678.5182725259415,0.10360333323474906,False
0.7299999999999863,,,31.074195859929034,0.0005169567884877295,0.007812500000001334,3788.256180085131,0.14175193011755502,False
0.7399999999999863,,,31.71018293881037,0.0005410359008237391,0.0078125,3753.3937722476203,0.051973942667368454,False
0.7499999999999863,,,32.243809116304284,0.0006242122617549058,0.0078125,3574.5404746843246,0.09390337020153042,False
0.7599999999999864,,,33.152699825497095,0.0006330785108730076,0.0078125,3175.39846336799,0.1262312680482423,False
0.7699999999999864,,,33.50437385565837,0.000631070171948525,0.008789062499998666,3124.9838741889735,0.1265523880720134,False
0.7799999999999864,,,32.687392727645324,0.0006613762234337214,0.007812500000001334,3454.4365128823288,0.15914560854430515,False
0.7899999999999864,,,32.56536710060731,0.0006471679080277875,0.006835937500001333,3498.871371473681,0.06808216869843521,False
0.7999999999999864,,,32.893893770470264,0.0005844154511579238,0.007812499999998667,3169.584836480336,0.0838766619562887,False
0.8099999999999864,,,32.059860068905806,0.0005678961169906186,0.0078125,3420.3932758767105,0.09284697473047938,False
0.8199999999999864,,,31.14399895231696,0.000590718467719822,0.009765624999997355,3759.957830105512,0.08578632771969798,False
0.8299999999999864,,,31.584561811990348,0.0005752548458986194,0.011718749999997355,3677.241906952968,0.06711310148241664,False
0.8399999999999864,,,32.56709568534537,0.0005671135731972865,0.010742187500001322,3468.6990207803233,0.13525877892961807,False
0.8499999999999863,,,32.625976759333575,0.000627428991719998,0.008789062500002666,3416.2548505115346,0.03731856122626328,False
0.8599999999999863,,,32.8105952982084,0.0006687699351459177,0.007812500000001334,3406.236572054305,0.13815006613717615,False
0.8699999999999863,,,33.534428287950725,0.0006349806790240571,0.005859375000002667,3184.598492883587,0.18468897044652305,False
0.8799999999999863,,,33.1454121233882,0.0006036788690835665,0.004882812500001333,3348.463623163436,0.05966792255657102,False
0.8899999999999864,,,31.69566338791408,0.000625375891104311,0.006835937499997333,3678.307420744549,0.17217998206600083,False
0.8999999999999864,,,31.38337038183455,0.000572185497731043,0.005859375000001333,3593.9283954459543,0.03841680660862116,False
0.9099999999999864,,,31.886205293971862,0.0005324460798875041,0.009765624999994666,3346.428421618417,0.09996592998496234,False
0.9199999999999864,,,31.679709647340353,0.000564657268114344,0.010742187499998666,3476.3926975285663,0.09892101585865164,False
0.9299999999999864,,,31.76629338322861,0.000582476670388108,0.02148437499998533,3422.932475815772,0.03745397925385286,False
0.9399999999999864,,,32.076955869822484,0.0005330131971277967,0.02441406249999603,3415.0382038506013,0.0973976179956578,False
0.9499999999999864,,,31.350810330143087,0.00051537354011091,0.02148437500000397,3486.7473885513405,0.07314137369397587,False
0.9599999999999864,,,29.853947300611864,0.000492172897793384,0.022460937499998678,3861.271896438068,0.17525334656224725,False
0.9699999999999864,,,29.206073772738158,0.00046768621541563014,0.011718750000014549,4131.7967752886525,0.10960279405125928,False
0.9799999999999863,,,29.826024381000092,0.00046803796431049656,0.008789062500004,3976.7374205916212,0.0457864031196512,False
0.9899999999999863,,,31.023388893149043,0.0005218926817177991,0.007812500000001334,3554.0884494691845,0.08697976917022802,False
0.9999999999999863,,,31.977696854318996,0.0005459045059978635,0.008789062499998666,3422.5055717848763,0.08272742480040177,False
1.0099999999999865,,,32.08294740120212,0.0005519898259080864,0.007812500000001322,3449.482150250294,0.04266837611799898,False
1.0199999999999865,,,31.447966300801223,0.0005444355192594332,0.0078125,3459.071241083892,0.08080171793694099,False
1.0299999999999865,,,30.595635623304705,0.0005017843795940858,0.008789062499998678,3813.5587000961527,0.07068233937026441,False
1.0399999999999863,,,29.810344751330305,0.0004479303315748271,0.007812500000001344,3964.2406466044913,0.06242610141636078,False
1.0499999999999863,,,29.776169093000334,0.0004378281882964214,0.008789062499998656,4233.300817506496,0.08261764794585309,False
1.0599999999999863,,,31.799671248630943,0.0008206904749380742,0.016601562499989245,4176.066509007579,0.05139948800210482,False
1.0699999999999863,,,38.44687549784539,0.001941369613631017,0.015625000000001343,6226.096613223598,0.8942846059787591,False
1.0799999999999863,,,45.100846053080666,0.001954240491613728,0.04638671874995765,6465.818582843786,1.5926232337942048,False
1.0899999999999863,,,44.598238911608455,0.001968341879546623,0.06152343749997916,6594.293312934835,0.36581626534630873,False
1.0999999999999863,,,39.16730033429391,0.001961568603292117,0.0668945312499926,6941.244833891764,1.6056864261610129,False
1.1099999999999863,,,34.337065429167296,0.000681954086759958,0.06250000000000605,7378.5333125234265,0.43054133653802523,False
1.1199999999999863,,,31.708206295983302,0.0005374849424699447,0.0625,6115.449440528195,0.27787905931493795,False
1.1299999999999863,,,30.303226246861968,0.0005055684014223949,0.03515625000003704,3455.7705731225255,0.24283449351792313,False
1.1399999999999864,,,29.927528035912257,0.0004995972267352126,0.02441406250001455,4332.228060866054,0.20217126607900404,False
1.1499999999999864,,,30.58800620601475,0.0005283410428091494,0.02050781250000529,5072.786664626351,0.1912741363048701,False
1.1599999999999864,,,31.14233498635951,0.0004552035825328029,0.022460937499997356,4814.992225884645,0.08028163015857472,False
1.1699999999999864,,,30.066058753413348,0.0004646162269636861,0.0224609375,4939.427079675524,0.07670043408871183,False
1.1799999999999864,,,28.93011618113765,0.0004670215421356228,0.01562500000000926,4781.793664880066,0.15454950928677505,False
1.1899999999999864,,,29.40056657579136,0.00045346023398453345,0.011718750000005291,4114.563485129804,0.11294081062084112,False
1.1999999999999864,,,30.237987236159697,0.00043091070256199014,0.008789062500003969,3795.745263284981,0.06246789544827622,False
1.2099999999999864,,,30.23488204066786,0.0004700016870628513,0.007812500000001322,3887.851284886337,0.04256317019465281,False
1.2199999999999864,,,30.476049647274532,0.0005363378440960343,0.010742187499996031,3853.371749851635,0.06175148114559435,False
1.2299999999999864,,,31.54029980034724,0.0005352802691049888,0.011718749999998678,3880.899271892063,0.10565070807927862,False
1.2399999999999864,,,31.995575371164207,0.0005302637000568279,0.013671874999997355,4496.383849164069,0.08361524343493586,False
1.2499999999999865,,,30.989963060177836,0.0005290813860483484,0.01660156249999603,4794.439427911575,0.12336905300611833,False
1.2599999999999865,,,30.170612140145543,0.0005245570791885319,0.01953124999999603,4269.895035076039,0.08791887760167155,False
1.2699999999999865,,,30.32009135690594,0.000461591669591229,0.02246093749999603,4043.0948172632843,0.06543096154931254,False
1.2799999999999865,,,30.401960656887557,0.0004845297953579264,0.024414062499997356,3830.480773503983,0.031775102019355586,False
1.2899999999999865,,,30.628454594072238,0.0005124808521940926,0.0244140625,3719.164443263532,0.08222658932202181,False
