time,f0,f0_smooth,intensity,energy,zcr,spectral_centroid,spectral_flux,is_voiced
0.02000000000001478,,,,0.00041428999975331754,0.011718750000003608,3330.1387018250634,0.20245124399647418,False
0.03000000000001478,,,30.649864005820913,0.00046894673141656114,0.014160156250002165,3518.238585411936,0.10367633402360532,False
0.04000000000001478,,,30.211803407577122,0.0005045094876549632,0.01562500000000072,3687.127237099967,0.19141255319107905,False
0.05000000000001478,,,30.32423212209637,0.00047024994273668446,0.016113281249994227,3469.9622772013945,0.11974017322057735,False
0.06000000000001478,,,30.67275952769373,0.00045962663716640805,0.012207031250003608,3454.8495162466465,0.08110006898646908,False
0.07000000000001479,,,30.266162636270742,0.0004880896012764469,0.014648437500005052,3648.381587028463,0.11710935831069122,False
0.08000000000001478,,,30.357404748949936,0.0004911415744572714,0.018066406249998557,3536.0507532343127,0.11153335124247062,False
0.09000000000001478,,,30.89693317961941,0.0004800917813554589,0.017089843750003608,3377.2576027342943,0.06305391341450799,False
0.10000000000001479,,,31.054041664484508,0.0004924601525999413,0.01953125,3215.8355928032065,0.08313716202975152,False
0.11000000000001478,,,30.340469746173998,0.00047939780051821704,0.019531249999989897,3614.4497531187626,0.08877128362655172,False
0.12000000000001479,,,29.947475276612654,0.0004910712013951854,0.012695312500002167,3897.9545765301173,0.08561147749420545,False
0.13000000000001477,,,30.52334683345315,0.00045184692135086734,0.014160156249995674,3559.677770093475,0.062382273375986425,False
0.14000000000001478,,,30.7207806518043,0.0004927602712997284,0.011230468749996395,3571.592285057535,0.06131094321612368,False
0.1500000000000148,,,30.935711542947235,0.0005591187509708234,0.008789062499999278,3684.9872730426086,0.0872132256628131,False
0.1600000000000148,,,32.26643587490487,0.0005677731824107504,0.008300781249997833,3244.4856261136833,0.15806499123581616,False
0.17000000000001478,,,33.22413018270601,0.0005701664485969437,0.0068359375,2782.5368329700013,0.2142558246850776,False
0.1800000000000148,,,31.976648390086666,0.0006234950851648931,0.006835937500002889,3005.027394190209,0.20128594338897102,False
0.1900000000000148,,,31.590830274408905,0.0006157307652755082,0.008789062500010835,3361.6391233129425,0.22299511730660715,False
0.20000000000001478,,,32.953759136808934,0.0005150354700164164,0.01611328125000072,2861.273668512758,0.15395903587334475,False
0.21000000000001479,,,32.125985430204935,0.0005933442735113691,0.0166015625,3090.615983168086,0.10767470300197267,False
0.2200000000000148,,,31.532393732132093,0.0006263320683500616,0.01660156250000361,3400.871602342484,0.105416469276126,False
0.23000000000001478,,,33.055136232833725,0.0005557155236602291,0.019042968749997117,2878.446587341732,0.22344771027551605,False
0.24000000000001478,,,33.17509548196907,0.0005870184977540128,0.017089843749992055,3037.877139343313,0.13271956145780306,False
0.25000000000001477,,,32.085787211591324,0.00067115511046717,0.01171875000000649,3339.0888487294583,0.2470195293425968,False
0.2600000000000148,,,32.77237231251223,0.0006337429513223091,0.016113281250001443,3061.6218023679285,0.2100688666105255,False
0.2700000000000148,,,34.294679006704406,0.0006080947932788518,0.01708984374999784,2632.892985357888,0.20903824269758836,False
0.2800000000000148,,,33.46706115278038,0.0006946991197765203,0.015624999999995674,2808.924212803495,0.12275943905121509,False
0.2900000000000148,,,32.863946010369425,0.0007170384633353807,0.012695312500003619,3176.7086195820652,0.16596943140043052,False
0.3000000000000148,,,34.2855994285591,0.0006471765227615933,0.015136718749998553,2697.4420874158654,0.2546626627443335,False
0.31000000000001476,,,34.42709923221487,0.000653901195619328,0.014160156249990627,2807.1531847593583,0.12742106616527632,False
0.3200000000000148,,,32.78219198779832,0.0007030754932201055,0.007812500000010814,3074.2763971089125,0.3346108198162931,False
0.3300000000000148,,,32.4350559782447,0.0006120748003012203,0.01513671875000721,3121.1462643796094,0.1339565962553377,False
0.3400000000000148,,,32.93894795143672,0.000528791977558333,0.020019531249993512,3065.523161587923,0.15784297883520837,False
0.3500000000000148,,,31.25552260229042,0.0005613001994788486,0.015625000000002172,3298.890777821494,0.2272385805843817,False
0.3600000000000148,,,30.16676785208805,0.0005504836444742267,0.01708984375,3626.93309028299,0.12984809279436943,False
0.37000000000001476,,,31.440442530618533,0.0005025457357988378,0.017089843749986303,3414.334416625974,0.09685183316471449,False
0.38000000000001477,,,32.34341968799254,0.0005443266709335841,0.0078124999999956745,3151.865364672071,0.1121315881610193,False
0.3900000000000148,,,31.877283023050293,0.0005912612541578874,0.0048828124999985584,3412.6448045865386,0.13084688782689977,False
0.4000000000000148,,,32.026268683463094,0.0006023785681462942,0.003906250000007931,3375.971456487101,0.11743756383667639,False
0.4100000000000148,,,33.10394864045996,0.0005457898369060057,0.009277343750005065,2949.9142449236715,0.18640686571587897,False
0.4200000000000148,,,32.30867487994323,0.0006193502340466184,0.012695312500005789,3095.196505384355,0.11789265274999348,False
0.4300000000000148,,,32.00099483770361,0.0006463605677708159,0.016601562500002172,3319.0768734998237,0.10320012271425362,False
0.44000000000001477,,,33.636660930179005,0.0005907961167395361,0.01806640625,2722.1110840316364,0.24553234875190028,False
0.4500000000000148,,,33.58377215856145,0.0006074946722947649,0.018066406249990626,2882.071926415112,0.16323751211186902,False
0.4600000000000148,,,32.0202979193917,0.0006472707609644599,0.011718750000000722,3095.587664017885,0.3022021353242216,False
0.4700000000000148,,,31.73631717303557,0.0005508807953445978,0.012207031249994211,3004.5990360510987,0.12842842936518498,False
0.4800000000000148,,,32.2343864618728,0.00047496357001371127,0.008300781249999277,3077.2798719229227,0.14657191932198235,False
0.4900000000000148,,,30.399660441258952,0.0005215012934058472,0.007812500000000723,3565.8938550842618,0.12531396746642567,False
0.5000000000000148,,,29.09560501770439,0.0004922953085041951,0.00830078125,3648.49803581844,0.17341798543930453,False
